istat_code,comune,provincia,current_plan,current_variant,procedural_status,act_and_date,bur_publication,institutional_source_url,access_date,irdat_dataset_id,irdat_detail_url,irdat_admin_structure,irdat_metadata_date,irdat_publication_date,geometry_source,geometry_format,geometry_crs,geometry_layer_service_id,geometry_alignment_status,currentness_status,evidence_used,independent_current_source,eagle_access_status_baseline,cer_2018_reference,vector_download_status,vector_artifact_path,vector_bytes,vector_sha256,vector_archive_integrity,vector_shp_present,vector_prj_present,notes_gap,detail_error,supplement_source_url,supplement_fetch_status,supplement_sha256
030029,Comeglians,UD,PRGC Comeglians,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12143,2026-09-19,12143,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12143,Comune di Comeglians,,,IRDAT/Comune,,,12143,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20170615 H:20170615,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030030,Corno di Rosazzo,UD,PRGC Corno di Rosazzo,28,OFFICIAL_VARIANT_DOCUMENT_FOUND,,,https://www.comune.corno-di-rosazzo.ud.it/media/files/030030/attachment/Corno_di_Rosazzo_-_v.28_-_agg._e_ass._-_VAS_signed_WnZv7jr.pdf,2026-09-19,,,,,,Comune - PDF Variante 28,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Documento ufficiale comunale riferito alla Variante 28.,https://www.comune.corno-di-rosazzo.ud.it/media/files/030030/attachment/Corno_di_Rosazzo_-_v.28_-_agg._e_ass._-_VAS_signed_WnZv7jr.pdf,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20151105 H:20151105,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Non verificata la completa sequenza di efficacia fino al 2026 né un vettore corrente allineato.,,https://www.comune.corno-di-rosazzo.ud.it/media/files/030030/attachment/Corno_di_Rosazzo_-_v.28_-_agg._e_ass._-_VAS_signed_WnZv7jr.pdf,MATERIALIZED,A2C0706BD25A3D24CB7C23EF3A1C6A43ECF3C46A440D9872C08A0A361DACCEA8
030031,Coseano,UD,PRGC Coseano,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12235,2026-09-19,12235,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12235,Comune di Coseano,,,IRDAT/Comune,,,12235,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Coseano,,PUBLIC_CONFIG_DETECTED,D:20180104 H:20180104,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030032,Dignano,UD,PRGC Dignano,Variant 34,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12287,2026-09-19,12287,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12287,Comune di Dignano,,,IRDAT/Comune,,,12287,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Dignano, aggiornato alla Variante n.34 - Adozione con Deliberazione Consigliare n.28 del 2 dicembre 2024, integrata con Deliberazione Consiliare n. 3 del 26 marzo 2025. Approvazione con Deliberazione Consiliare n. 5 del 27 marzo 2026.",,PUBLIC_CONFIG_DETECTED,D:20170223 H:20170223,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030033,Dogna,UD,PRGC Dogna,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12146,2026-09-19,12146,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12146,Comune di Dogna,,,IRDAT/Comune,,,12146,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Dogna,,PUBLIC_CONFIG_DETECTED,D: H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030034,Drenchia,UD,PRGC Drenchia,Variant 11,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12147,2026-09-19,12147,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12147,Comune di Drenchia,,,IRDAT/Comune,,,12147,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Piano Regolatore Generale del Comune di Drenchia . P.R.G.C aggiornato sino alla variante 11. Elaborazione della mosaicatura regionale del 2018.,,PUBLIC_CONFIG_DETECTED,D: H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030035,Enemonzo,UD,PRGC Enemonzo,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12148,2026-09-19,12148,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12148,Comune di Enemonzo,,,IRDAT/Comune,,,12148,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20170420 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030036,Faedis,UD,PRGC Faedis,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12150,2026-09-19,12150,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12150,Comune di Faedis,,,IRDAT/Comune,,,12150,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Faedis,,PUBLIC_CONFIG_DETECTED,D:20140220 H:20140220,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030037,Fagagna,UD,,,,,,https://www.comune.fagagna.ud.it/it/categories/prgc-23401,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale PRGC con voce esplicita 'PRGC vigente' e rinvio alla Comunità Collinare; variante e geometria da ricostruire.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20151217 H:20151217,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://www.comune.fagagna.ud.it/it/categories/prgc-23401,HTTP_OK_KEYWORD_NOT_FOUND,b6cd3030d737fa340fdcdf0d6034c8c4ada0e35bd3663bbbd9797d8641f9bad6
030039,Flaibano,UD,PRGC Flaibano,23,OFFICIAL_VARIANTS_INDEX_FOUND,,,https://servizionline.comune.flaibano.ud.it/zf/index.php/trasparenza/index/index,2026-09-19,,,,,,Comune - documenti pianificazione,PDF/WEB,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Indice comunale di pianificazione espone varianti 20, 22 e 23; archivio storico identifica anche una 'Variante vigente'.",https://servizionline.comune.flaibano.ud.it/zf/index.php/trasparenza/index/index,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20160303 H:20160303,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,Stato procedurale ed efficacia della variante più recente non ricostruiti integralmente; nessun vettore corrente verificato.,,https://servizionline.comune.flaibano.ud.it/zf/index.php/trasparenza/index/index,MATERIALIZED,B2F31ACFBBC63D32952A3A91C85E56F2665B83DBBAD925EABFE0DA9D0DA402FD
030040,Forni Avoltri,UD,PRGC Forni Avoltri,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12155,2026-09-19,12155,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12155,Comune di Forni Avoltri,,,IRDAT/Comune,,,12155,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20110127 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030041,Forni di Sopra,UD,PRGC Forni di Sopra,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12156,2026-09-19,12156,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12156,Comune di Forni di Sopra,,,IRDAT/Comune,,,12156,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20161124 H:20161124,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030042,Forni di Sotto,UD,PRGC Forni di Sotto,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12157,2026-09-19,12157,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12157,Comune di Forni di Sotto,,,IRDAT/Comune,,,12157,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20100101 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030043,Gemona del Friuli,UD,PRGC Gemona del Friuli,Variant 77,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12159,2026-09-19,12159,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12159,Comune di Gemona del Friuli,,,IRDAT/Comune,,,12159,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Piano Regolatore Generale del Comune di Gemona del Friuli. Aggiornato alla Variante n.77, approvata con Delibera del Consiglio Comunale n. 29 del 07.06.2023, pubblicata sul B.U.R. n. 25 del 21.06.2023.",,PUBLIC_CONFIG_DETECTED,D:20171121 H:20171121,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030044,Gonars,UD,,,,,,https://servizi-gonars.regione.fvg.it/it/amministrazione-trasparente-51662/pianificazione-e-governo-del-territorio-51732,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina ufficiale di pianificazione: richiama PRGC vigente e variante 12 di conformazione al PPR in corso/adottata; vigente precedente da ricostruire.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20171103 H:20171103,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://servizi-gonars.regione.fvg.it/it/amministrazione-trasparente-51662/pianificazione-e-governo-del-territorio-51732,HTTP_OK_KEYWORD_NOT_FOUND,3648a06688e46c98b3991fe698262b1d6115b0e1ddab553a10545ef87d9439e7
030045,Grimacco,UD,PRGC Grimacco,,,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12161,2026-09-19,12161,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12161,Comune di Grimacco,,,IRDAT/Comune,,,12161,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,piano regolatore del Comune di Grimacco,,PUBLIC_CONFIG_DETECTED,D:20010412 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030046,Latisana,UD,,,,,,https://www.comune.latisana.ud.it/it/amministrazione-trasparente-17647/altri-contenuti-17749/dati-ulteriori-17753/urbanistica-49952/varianti-al-piano-regolatore-generale-comunale-prgc-52175,2026-09-19,,,,,,,,,,CURRENT_SOURCE_FOUND_GEOMETRY_TO_VERIFY,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Pagina comunale varianti aggiornata 20/03/2026; elenca fino alla variante 70 approvata DCC 3/26-02-2026.,,STANDARD_CONFIG_NOT_DETECTED_NOT_A_NEGATIVE_PROOF,D:20151210 H:20151210,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Fonte istituzionale corrente individuata; ricostruire latest effective variant e geometria/lineage prima di qualunque uso in Fase 4.,,https://www.comune.latisana.ud.it/it/amministrazione-trasparente-17647/altri-contenuti-17749/dati-ulteriori-17753/urbanistica-49952/varianti-al-piano-regolatore-generale-comunale-prgc-52175,HTTP_OK_KEYWORD_NOT_FOUND,54f4f17065fddce34a748ccc118014134df9131c56286a6529b4bb65f6b145f3
030047,Lauco,UD,PRGC Lauco,,APPROVED_PUBLISHED,,,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12295,2026-09-19,12295,https://irdat.regione.fvg.it/consultatore-dati-ambientali-territoriali/detail/irdat/dataset/12295,Comune di Lauco,,,IRDAT/Comune,,,12295,IRDAT_RECORD_DETAIL_INCOMPLETE,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,"Estrazione comunale parziale derivata dalla Unione delle zone omogenee di tutti i piani regolatori della Carnia - L'assemblaggio viene aggiornato in modo dinamico seguendo le indicazioni degli Uffici Tecnici comunali. La Certificazione Urbanistica deve essere richiesta agli Uffici Tecnici Comunali. Il disallineamento dei confini dei comuni e dello zooning deriva dalle operazioni di raddrizzamento effettuate sugli strati originari per i Piani regolatori che sono stati in passato costruiti su basi catastali deformate. Le Zonizzazioni dei Piani Regolatori Generali Comunali sono pubblicate per la sola consultazione. L’identificazione geografica del mappale non ha significato di consultazione catastale ma ha il solo scopo di rappresentare la porzione di terreno nel contesto della pianificazione urbanistica del Comune. Il dato non ha carattere di ufficialità. La pubblicazione è concordata con gli Uffici Tecnici Comunali ed il grado di allineamento ai confini e di aggiornamento migliorerà progressivamente attraverso l’interazione tra Sistema Informativo Montano e Uffici Tecnici dei comuni. Per i comuni di Villa Santina, Enemonzo, Raveo e Lauco occorre tenere conto della Zonizzazione del Parco Intercomunale delle Colline Carniche (L.R. 42/1996). Per ogni qualsiasi altro dubbio sull'utilizzo del dato e sul grado di ufficialità si rimanda alla consultazione della scheda dei metadati, o si consiglia di fare riferimento al Punto di contatto.",,PUBLIC_CONFIG_DETECTED,D:20120510 H:,NOT_ACQUIRED_CURRENTNESS_UNVERIFIED,,,,,,,Verificare assenza di varianti efficaci successive e allineamento puntuale del vettore.,,,,
030048,Lestizza,UD,PRGC Lestizza,22,OFFICIAL_VARIANT_DOCUMENT_FOUND,,,https://www.comune.lestizza.ud.it/media/files/md/030048/Modifiche_Variante_22.pdf,2026-09-19,,,,,,Comune - PDF Variante 22,PDF,,,LINEAGE_NOT_FULLY_VERIFIED,CURRENT_SOURCE_FOUND_LINEAGE_INCOMPLETE,Documento comunale ufficiale relativo alla Variante 22.,https://www.comune.lestizza.ud.it/media/files/md/030048/Modifiche_Variante_22.pdf,PUBLIC_CONFIG_DETECTED,D:20151112 H:20151112,NOT_ACQUIRED_LINEAGE_INCOMPLETE,,,,,,,La fonte non chiude la verifica dell'ultima variante efficace al 2026 né fornisce vettore corrente verificato.,,https://www.comune.lestizza.ud.it/media/files/md/030048/Modifiche_Variante_22.pdf,MATERIALIZED,916BCB0FC721CFDCD63730351B1CA0FE1AC3BCAC2FB00B3A27D39B2E1476DAA9
